,book_id,book_name
2227,2304,The Emergence of Life on Earth: A Historical and Scientific Overview
2228,2305,The Ghost Stories of Edith Wharton
2229,2306,The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence
2230,2307,"Collected Stories, 1911-1937"
2231,2308,Edith Wharton's Italian Gardens
2232,2309,Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Mother’s Recompense / A Backward Glance
2233,2310,French Ways and Their Meaning
2234,2311,The Custom of the Country
2235,2312,The Buccaneers
2236,2313,Roman Fever (and Other Stories)
2237,2314,The House of Mirth
2238,2315,Below the Root
2239,2316,The Headless Cupid
2240,2317,And All Between
2241,2318,The Headless Cupid
2242,2319,The Witches of Worm
2243,2320,The Runaways
2244,2322,The Deeper Meaning of Liff
2245,2325,The Prostitute in the Family Tree
2246,2326,Dirk Gently's Holistic Detective Agency (Dirk Gently #1)
2247,2327,The Letters of J.R.R. Tolkien
2248,2328,"On Tolkien: Interviews, Reminiscences, and Other Essays"
2249,2329,The History of the Lord of the Rings (The History of Middle-earth #6-9)
2250,2330,The Languages of Tolkien's Middle-Earth
2251,2331,"The Lord of the Rings- 3 volumes set (The Lord of the Rings, #1-3)"
2252,2332,The Essential J.R.R. Tolkien Sourcebook: A Fan's Guide to Middle-Earth and Beyond
2253,2333,Farmer Giles of Ham
2254,2334,J.R.R. Tolkien's Sanctifying Myth: Understanding Middle-Earth
2255,2335,Master of Middle-Earth: The Fiction of J.R.R. Tolkien
2256,2336,Tandia
2257,2337,The Potato Factory: The Potato Factory Trilogy Book 1
2258,2338,Matthew Flinders' Cat
2259,2339,Jessica
2260,2340,Whitethorn
2261,2341,"Tommo and Hawk (The Potato Factory, #2)"
2262,2342,Power of One
2263,2343,"Solomon's Song (The Potato Factory, #3)"
2264,2344,Four Fires
2265,2345,April Fool's Day
2266,2346,"Johanna Spyri: Aus Dem Leben Der ""Heidi"" Autorin"
2267,2347,Johanna Spyri: Spurensuche
2268,2348,An Introduction to Old Norse
2269,2349,Women in Old Norse Society: A Portrait
2270,2350,Old Norse-Icelandic Literature: A Short Introduction
2271,2351,Celtic and Old Norse Designs
2272,2352,The Structure of Old Norse Dr-ttkv3/4tt Poetry
2273,2353,Cold Counsel: Women in Old Norse Literature and Myth
2274,2354,A Grammar of the Icelandic or Old Norse Tongue
2275,2355,A Bibliography of Old Norse-Icelandic Romances
2276,2356,"Dialogue and Deviance: Male-Male Desire in the Dialogue Genre (Plato to the Middle Ages, Plato to the Enlightenment, Plato to the Postmodern)"
2277,2357,"Comedy Quotes from the Movies: Over 4,000 Bits of Humorous Dialogue from All Film Genres, Topically Arranged and Indexed"
2278,2358,"The Other Side of Nowhere: Jazz, Improvisation, and Communities in Dialogue"
2279,2359,Dialogues in Swing: Intimate Conversations With the Stars of the Big Band Era
2280,2360,The Mediterranean Pantry: Creating and Using Condiments and Seasonings
2281,2361,"Mediterranean Hot: Spicy Recipes from Southern Italy, Greece, Turkey & North Africa"
2282,2362,The Foods of Greece
2283,2363,"The Cestus of Aglaia, the Queen of the Air"
2284,2364,Aglaia Konrad: Elasticity
2285,2365,Taxonomic Monograph  of the Genus Aglaia (Meliaceae)
2286,2367,Brave Companions: Portraits in History
2287,2368,"Mornings on Horseback: The Story of an Extraordinary Family, a Vanished Way of Life, and the Unique Child Who Became Theodore Roosevelt"
2288,2369,The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge
2289,2370,John Adams
2290,2371,The Johnstown Flood
2291,2372,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914"
2292,2373,"The Bone Collector (Lincoln Rhyme, #1)"
2293,2374,"The Bone Collector (Lincoln Rhyme, #1)"
2294,2375,The Bone Collector's Son
2295,2376,The Official Crazy Bones Collector's Guide
2296,2377,The Bone Collectors
2297,2378,"El Coleccionista De Huesos (Lincoln Rhyme, #1)"
2298,2379,"Songs of Mririda, courtesan of the high Atlas (Unicorn keepsake series ; v. 6)"
2299,2380,"The Folk Dance & Costume Atlas Of Poland: History, Geography, Music, Weddings, Dances, Songs, Costumes"
2300,2381,Music at the Aragonese Court of Naples
2301,2382,Stuffed Owl
2302,2384,Three Stuffed Owls
2303,2385,Cliffs Notes on Melville's Moby Dick
2304,2386,Moby Dick
2305,2387,Moby-Dick
2306,2388,Moby-Dick
2307,2389,Moby Dick
2308,2390,Moby-Dick
2309,2391,Moby Dick (Great Illustrated Classics)
2310,2392,Moby-Dick
2311,2393,Moby-Dick: A Picture Voyage (An Abridged and Illustrated Edition of the Original Classic)
2312,2394,Moby Dick (Spark Notes Literature Guide)
2313,2395,In Search of Moby Dick: Quest for the White Whale
2314,2396,Moby Dick: The Young Collectors Illustrated Classics/Ages 8-12
2315,2397,Moby Dick (Troll Illustrated Classics)
2316,2398,Moby Dick: Library Edition
2317,2399,Symbolism in Herman Melville's Moby Dick: From the Satanic to the Devine
2318,2400,Herman Melville's Moby-Dick: A Routledge Study Guide and Sourcebook
2319,2401,Moby Dick (Graphic Classics)
2320,2402,"Green Shadows, White Whale: A Novel of Ray Bradbury's Adventures Making Moby Dick with John Huston in Ireland"
2321,2403,Moby Dick (Complete And Unabridged)
2322,2404,Moby Dick: or The White Whale (Oxford Illustrated Classics)
2323,2405,My Moby Dick
2324,2406,"Herman Melville:  Moby Dick, Billy Budd and Other Writings"
2325,2407,Melville's Moby Dick: An American Nekyia (Studies in Jungian Psychology by Jungian Analysts)
2326,2408,"Literature, Disaster, and the Enigma of Power: A Reading of 'Moby-Dick'"
2327,2409,"Moby Dick: Or, the White Whale (Oxford Illustrated Classics Series)"
2328,2410,Moby Dick
2329,2411,Melville and the politics of identity: From *King Lear* to *Moby-Dick*
2330,2412,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art"
2331,2413,Moby Dick
2332,2414,Moby Dick
2333,2416,Moby Dick
2334,2417,Moby Dick: Ahab's Revenge
2335,2418,In the Heart of the Sea: The Epic True Story That Inspired Moby-Dick
2336,2419,Moby Dick
2337,2420,Floodgates of the Wonderworld: A Moby-Dick Pictorial : Celebrating the 150th Anniversary of the Publication of Melville's Masterwork
2338,2421,The Whaleship Essex: The True Story of Moby Dick
2339,2422,The Three-Martini Playdate: A Practical Guide to Happy Parenting
2340,2423,"Double Tap (Paul Madriani, #8)"
2341,2424,Fundamentals of Anatomy & Physiology
2342,2425,"Compelling Evidence (Paul Madriani, #1)"
2343,2426,Critical Mass
2344,2427,"Undue Influence (Paul Madriani, #3)"
2345,2428,The Little Black Book of Martinis
2346,2429,The Best 50 Martinis
2347,2430,The List
2348,2431,"The Judge (Paul Madriani, #4)"
2349,2432,"Martini, Straight Up: The Classic American Cocktail"
2350,2433,Theatrical Space and Historical Place in Sophocles' Oedipus at Colonus
2351,2434,The Silver Bullet: The Martini In American Civilization
2352,2435,Intertextuality and the Reading of Roman Poetry
2353,2436,Classics: A Discipline and Profession in Crisis?
2354,2437,"Cleon, Knights, and Aristophanes' Politics"
2355,2438,"From a Sabine Jar: Reading Horace, Odes 1.9"
2356,2440,Old Calabria
2357,2442,"Witches Abroad (Discworld, #12; Witches #3)"
2358,2443,The Innocents Abroad
2359,2444,The Innocents Abroad
2360,2445,Teaching English Abroad
2361,2446,Aiding Democracy Abroad: The Learning Curve
2362,2447,The Future of Freedom: Illiberal Democracy at Home and Abroad
2363,2448,Living Abroad in Costa Rica
2364,2449,Study Away: The Unauthorized Guide to College Abroad
2365,2450,Greek Bucolic Poets: Theocritus. Bion. Moschus
2366,2452,Theocritus: Select Poems: Select Poems
2367,2453,Theocritus and the Archaeology of Greek Poetry
2368,2454,Encomium of Ptolemy Philadelphus
2369,2455,Idylls
2370,2456,"Theocritus: A Selection: Idylls 1, 3, 4, 6, 7, 10, 11 and 13"
2371,2457,Theocritus' Pastoral Analogies: The Formation of a Genre
2372,2458,Theocritus: Idylls
2373,2459,"The journals of Thomas Hubbard Hobbs: A contemporary record of an aristocrat from Athens, Alabama, written between 1840, when the diarist was fourteen ... serving the Confederate States of America"
2374,2460,Essential Writings of Thomas Jefferson
2375,2461,Pipes Of Pan.
2376,2462,The Double Pipes of Pan
2377,2463,The Pipes of Pan: Intertextuality and Literary Filiation in the Pastoral Tradition from Theocritus to Milton
2378,2464,The Pindaric Mind: A Study of Logical Structure in Early Greek Poetry
2379,2465,City as Comedy
2380,2466,Doubting Thomas
2381,2467,Common Grounds: Conversations about the Things That Matter Most
2382,2468,Small Gardens: How to Get the Most Impact from the Least Space
2383,2469,Make the Most of Your Windows PC: Easy to Follow Step-By-Step Directions
2384,2470,"Make the Most of Your Digital Photos, Video, & Music"
2385,2471,The Genesis of Lachmann's Method
2386,2472,Some of the Funniest Things Happen in the Most Unlikely and Unexpected Places
2387,2473,The Shield. Catalogue of Women. Other Fragments. (Hesiod II)
2388,2475,"Prolegomena to Homer, 1795"
2389,2476,Commentaries - Kommentare
2390,2477,"Fix It Fast & Easy!: America's Master Handyman Answers the Most Asked ""How To"" Questions"
2391,2478,Duveen: The Story of the Most Spectacular Art Dealer of All Time
2392,2479,The 100 Most Notable Cornellians
2393,2480,Wanted: The World's Most Sought After Fugitives
2394,2481,Bulletproofing NetWare: Solving the 175 Most Common Problems Before They Happen
2395,2482,Bullet Proofing Windows 98: Solving the Most Common Problems Before They Happen [With *]
2396,2483,The Beastly Book: 100 of the World's Most Dangerous Creatures
2397,2484,Bulletproof Your PC Network: Solving the 210 Most Common Problems Before They Happen
2398,2485,Den of Thieves - Acting Edition
2399,2486,Death and the King's Horseman
2400,2487,Understanding Wole Soyinka: Death And The King's Horseman
2401,2488,Wole Soyinka and Yoruba Oral Tradition in Death and the King's Horseman
2402,2489,The Church of Solitude
2403,2490,Ministry and Solitude: The Ministry of the Laity and the Clergy in Church and Society
2404,2491,Learning to Love: Exploring Solitude and Freedom
2405,2492,Seven Days of Solitude: A Guidebook for a Personal Retreat
2406,2493,The Time Machine
2407,2494,The Time Machine
2408,2495,The Time Machine
2409,2496,Max and Me and the Time Machine
2410,2497,"Black Holes, Wormholes and Time Machines"
2411,2498,The Time Machine Did It
2412,2499,The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium
2413,2500,The Time Machine
2414,2501,The Time Machine
2415,2502,Time Machines: The Best Time Travel Stories Ever Written
2416,2503,A Short History of the World
2417,2504,The Complete Short Stories
2418,2505,Five Great Science Fiction Novels
2419,2506,Selected Stories
2420,2508,Tono-Bungay
2421,2509,The War of the Worlds
2422,2510,The War Of The Worlds
2423,2511,The Works Of H. G. Wells:  Complete & Unabridged
2424,2512,Stover at Yale
2425,2513,First Into Nagasaki: The Censored Eyewitness Dispatches on Post-Atomic Japan and Its Prisoners of War
2426,2514,Un Juif Sous Vichy
2427,2515,Clutch And Differential
2428,2516,The Complete Poetical Works: Volume VI
2429,2517,My Name Is Red
2430,2518,The Baby Name Wizard: A Magical Method for Finding the Perfect Name for Your Baby
2431,2519,The Name of the Rose (Everyman's Library (Cloth))
2432,2520,In the Name of Jesus: Reflections on Christian Leadership
2433,2521,Blood Done Sign My Name: A True Story
2434,2522,"55,000 + Baby Names"
2435,2523,Cool Names for Babies
2436,2524,"50,001 Best Baby Names"
2437,2525,Seeing
2438,2526,Blindness
2439,2527,The Gospel According to Jesus Christ
2440,2528,All the Names
2441,2529,The Tale of the Unknown Island
2442,2530,Baltasar and Blimunda
2443,2531,The Cave
2444,2532,Memorial del Convento
2445,2533,La balsa de piedra
2446,2534,El Cuento de La Isla Desconocida
2447,2535,The Stone Raft
2448,2536,The Year of the Death of Ricardo Reis
2449,2537,Historia del cerco de Lisboa
2450,2538,El hombre duplicado
2451,2539,Ensayo sobre la lucidez
2452,2540,Ensayo sobre la ceguera
2453,2541,La caverna
2454,2542,The History of the Siege of Lisbon
2455,2543,Las intermitencias de la muerte
2456,2544,The Madman
2457,2545,The Treasured Writings of Kahlil Gibran
2458,2546,The Forerunner: His Parables and Poems
2459,2547,The Prophet
2460,2548,The Treasured Writings of Kahlil Gibran
2461,2549,A Tear and a Smile
2462,2550,On the Road
2463,2551,On the Road
2464,2552,On the Road
2465,2553,On the Road
2466,2554,Jack Kerouac: The Road Is Life
2467,2555,Jack Kerouac on the Road
2468,2556,On The Road
2469,2557,De Kooning: An American Master
2470,2558,Willem de Kooning: Paintings 1960-1980
2471,2559,The Collected Writings of Willem de Kooning
2472,2560,Willem de Kooning: Late Paintings
2473,2561,Willem de Kooning: The Life of an Artist
2474,2562,Willem De Kooning: Reflections in the Studio
2475,2563,"Willem de Kooning: The Late Paintings, the 1980s"
2476,2564,Willem de Kooning : Drawing Seeing/Seeing Drawing
2477,2565,Pride and Prejudice
2478,2566,"Not to Eat, Not for Love"
2479,2567,Aké: The Years of Childhood
2480,2568,The Interpreters
2481,2569,You Must Set Forth at Dawn: A Memoir
2482,2570,The Lion and the Jewel
2483,2571,Climate of Fear: The Quest for Dignity in a Dehumanized World
2484,2572,Collected Plays: Volume 1: A Dance of the Forests; The Swamp Dwellers; The Strong Breed; The Road; The Bacchae of Euripides: 001 (Includes a Dance of ... Breed/the Road/the Bacchae of Euripides)
2485,2573,"Ìsarà: A Voyage Around ""Essay"""
2486,2574,The Long Tail: Why the Future of Business Is Selling Less of More
2487,2575,The Long Tail:  Why The Future Is Selling Less Of More
2488,2576,Competing for Customers and Capital
2489,2577,The Adventures of Long Tail
2490,2578,"The Long, Long Tail"
2491,2579,Selling Used Books Online: The Complete Guide to Bookselling at Amazon's Marketplace and Other Online Sites
2492,2580,Little Spike And Long Tail: Puzzle Storybook
2493,2581,Ready for Anything: 52 Productivity Principles for Getting Things Done
2494,2582,The Horn of the Unicorn: A Mosaic of the Life of Archbishop Marcel Lefebvre
2495,2583,Six Weeks to a Simpler Lifesty
2496,2584,The Facilitator's Book of Questions: Tools for Looking Together at Student and Teacher Work
2497,2585,Final Warning
2498,2586,Sun Tzu and the Art of Business: Six Strategic Principles for Managers
2499,2587,The Art of War: Sun Tzu's Classis in Plain English with Sun Pin's: The Art of Warfare
2500,2588,"Sun Tzu Was a Sissy: Conquer Your Enemies, Promote Your Friends, and Wage the Real Art of War"
2501,2589,Sun Tzu Strategies for Selling: How to Use the Art of War to Build Lifelong Customer Relationships: How to Use the Art of War to Build Lifelong Customer Relationships
2502,2590,The Art of War by Sun Tzu
2503,2591,Sun Tzu's the Art of War Plus Warrior Marketing: Strategy for Market Positioning
2504,2592,Understanding Sun Tzu on the Art of War
2505,2593,The Art of War
2506,2594,Sun Tzu For Success: How to Use the Art of War to Master Challenges and Accomplish the Important Goals in Your Life
2507,2595,Marketing Warfare
2508,2596,Marketing Warfare!
2509,2597,LA Guerra De LA Mercadotecnia (Marketing Warfare)
2510,2598,The Basic Principles of Marketing Warfare
2511,2599,Marketing Warfare
2512,2601,Marketing Warfare
2513,2602,How to Cook Everything: 55 Recipe Cards (Cook's Cards)
2514,2603,How to Cook Everything: The Basics: Simple Recipes Anyone Can Cook
2515,2604,How to Cook Everything Simple Recipes for Great Food
2516,2605,How to Cook Everything: Easy Weekend Cooking
2517,2606,How to Cook Everything: Holiday Cooking
2518,2607,Fifty Ways to Cook Most Everything: 2500 Creative Solutions to the Daily Dilemma of What to Cook
2519,2608,How to Cook Everything: Bittman Takes on America's Chefs
2520,2609,Christina Cooks: Everything You Always Wanted to Know About Whole Foods But Were Afraid to Ask
2521,2610,The Essential Cook: Everything You Really Need to Know about Foods and Cooking Except the Recipes
2522,2611,How to Cook: And Everything Else You Need to Know in the Kitchen
2523,2612,The Tipping Point: How Little Things Can Make a Big Difference
2524,2613,Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.
2525,2614,Blink: The Power of Thinking Without Thinking
2526,2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business
2527,2616,Seeing What's Next: Using the Theories of Innovation to Predict Industry Change
2528,2617,Innovation and the General Manager
2529,2618,The Innovator's Solution: Creating and Sustaining Successful Growth
2530,2619,Great Expectations
2531,2620,Great Expectations: Your All-In-One Resource for Pregnancy & Childbirth
2532,2621,Great Expectations
2533,2622,Dickens' Great Expectations (Cliffs Notes)
2534,2623,Great Expectations
2535,2624,Great Expectations
2536,2625,Great Expectations
2537,2626,"Great Expectations: Authoritative Text, Backgrounds, Contexts, Criticism"
2538,2627,Great Expectations
2539,2628,Great Expectations (MAXNotes Literature Guides)
2540,2629,The Praise of Folly
2541,2630,In Praise of Folly
2542,2631,The Praise of Folly and Other Writings
2543,2632,Twentieth Century Interpretations of the Praise of Folly: A Collection of Critical Essays
2544,2633,Erasmus: Ecstasy and the Praise of Folly
2545,2634,Praise Of Folly: And Other Papers
2546,2635,Le Neveu De Rameau and the Praise of Folly: Literary Cognates (Elizabethan and Renaissance Studies)
2547,2636,Praise of Folly
2548,2637,Ecstasy and the Praise of Folly
2549,2638,Ecstasy And The Praise Of Folly
2550,2639,In Praise of More Folly
2551,2640,The Praise Of Folly: Structure And Irony
2552,2642,"The Drawings By Hans Holbein The Younger For Erasmus' ""Praise Of Folly"""
2553,2644,The Essential Erasmus
2554,2645,Erasmus and the Age of Reformation
2555,2646,Luther and Erasmus: Free Will and Salvation (Library of Christian Classics)
2556,2647,Ten Colloquies
2557,2648,"Fats That Heal, Fats That Kill"
2558,2649,Desiderius Erasmus of Rotterdam: On Copia of Words and Ideas
2559,2650,Erasmus on His Times: A Shortened Version of the 'Adages' of Erasmus
2560,2653,Notes on: To Kill a Mocking Bird
2561,2654,To Kill a Mockingbird
2562,2655,To Kill a Mockingbird
2563,2656,To Kill a Mockingbird
2564,2657,"To Kill a Mockingbird (To Kill a Mockingbird, #1)"
2565,2659,A Guide for Using to Kill a Mockingbird in the Classroom
2566,2660,To Kill a Mockingbird (To Kill A Mockingbird #1)
2567,2661,To Kill a Mockingbird
2568,2662,MAXNotes Literature Guides: Harper Lee's To Kill a Mockingbird
2569,2663,To Kill a Mockingbird (Barron's Book Notes)
2570,2664,Hooking Up
2571,2665,Tom Wolfe Carves Dragons
2572,2666,The Bonfire of the Vanities
2573,2667,The Electric Kool-Aid Acid Test
2574,2668,In Our Time
2575,2669,Underneath the I-Beams
2576,2670,Tom Wolfe's Treasury of Patterns: 90 Patterns for Dog Carvers
2577,2671,The Painted Word
2578,2672,The Wealthy Barber: Everyone's Commonsense Guide to Becoming Financially Independent
2579,2673,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent
2580,2674,The Wealthy Barber: The Common Sense Guide to Successful Financial Planning
2581,2675,The Wealthy Barber: The Common Sense Guide to Successful Planning (Special Golden Edition)
2582,2676,The Wealthy Barber:  Everyone's Common Sense Guide To Becoming Financially Independent
2583,2677,A Modest Proposal and Other Satirical Works
2584,2678,Gulliver's Travels / A Modest Proposal
2585,2679,A Modest Proposal and Other Satirical Works
2586,2680,Empire 2.0: A Modest Proposal for a United States of the West (Terra Nova)
2587,2681,A Modest Proposal (Literary Casebook Series)
2588,2682,A Modest Proposal: A Plan for the Golden Years
2589,2683,A Modest Proposal
2590,2684,"A Modest Proposal, A Modist Prepozel"
2591,2685,Collected Travel Writings: The Continent: A Little Tour in France / Italian Hours / Other Travels
2592,2686,The Bostonians
2593,2687,Novels 1896–1899: The Other House / The Spoils of Poynton / What Maisie Knew / The Awkward Age
2594,2688,Novels 1901–1902: The Sacred Fount / The Wings of the Dove
2595,2689,The Ambassadors
2596,2690,What Maisie Knew
2597,2691,The Portable Henry James
2598,2692,Complete Stories 1892–1898
2599,2693,The New York Stories of Henry James
2600,2694,Applying Sun Tzu's Art Of War In Marketing
2601,2695,The Art of War
2602,2696,The Canterbury Tales
2603,2697,The Canterbury Tales
2604,2698,The Canterbury Tales
2605,2699,The Canterbury Tales in Modern Verse
2606,2700,Cliffsnotes on Chaucer's the Canterbury Tales (CliffsNotes)
2607,2701,The Canterbury Tales (original-spelling edition)
2608,2702,Chaucer's Canterbury Tales (Selected): An Interlinear Translation
2609,2703,The Canterbury Tales (SparkNotes Literature Guides)
2610,2704,The Canterbury Tales: Volume III
2611,2705,Oxford Guides to Chaucer: The Canterbury Tales
2612,2706,Love Visions
2613,2707,The Canterbury Tales
2614,2708,The Life of Geoffrey Chaucer: A Critical Biography
2615,2709,Geoffrey Chaucer's The Pardoner's Tale
2616,2710,Chaucer's Canterbury Tales
2617,2711,The Riverside Chaucer
2618,2712,The Complete Poetry and Prose of Geoffrey Chaucer
2619,2713,The Portable Chaucer
2620,2714,Prologue (Geoffrey Chaucer   The Canterbury Tales)
2621,2715,Salt: A World History
2622,2716,"American Heart Association Low-Salt Cookbook, 3rd Edition: A Complete Guide to Reducing Sodium and Fat in Your Diet"
2623,2717,"The No-Salt, Lowest-Sodium Cookbook: Hundreds of Favorite Recipes Created to Combat Congestive Heart Failure and Dangerous Hypertension"
2624,2718,Salt in His Shoes: Michael Jordan in Pursuit of a Dream
2625,2719,The Book of Salt
2626,2720,"Water & Salt, the Essence of Life: The Healing Power of Nature"
2627,2721,The No-Salt Cookbook: Reduce or Eliminate Salt Without Sacrificing Flavor
2628,2722,Cities of Salt
2629,2723,The Years of Rice and Salt
2630,2724,Get the Salt Out: 501 Simple Ways to Cut the Salt Out of Any Diet
2631,2725,Illuminations: Essays and Reflections
2632,2726,Illumination Night
2633,2727,Saul Steinberg: Illuminations
2634,2728,Smart Mobs: The Next Social Revolution
2635,2729,Hebrew Illuminations
2636,2730,Illuminations of Hildegard of Bingen
2637,2731,Advanced Global Illumination
2638,2732,The Book of Illumination: Kitab al-Tanwir fi Isqat al-Tadbir
2639,2733,Masterpieces of Illumination: Codices Illustres the World's Most Famous Illuminated Manuscripts 400 to 1600
2640,2734,"Illuminations: Visions for Change, Growth, and Self-Acceptance"
2641,2735,Snow Falling On Cedars
2642,2736,CliffsNotes on Guterson's Snow Falling on Cedars
2643,2737,David Guterson's Snow Falling on Cedars: A Reader's Guide
2644,2738,Mientras Nieva Sobre Los Cedros
2645,2739,Bringing Up Boys
2646,2740,The Minds of Boys: Saving Our Sons from Falling Behind in School and Life
2647,2741,Hardy Boys Boxed Set 1-6
2648,2742,My Boys Can Swim!: The Official Guy's Guide to Pregnancy
2649,2743,The Lost Boy (Dave Pelzer #2)
2650,2744,Anansi Boys
2651,2745,Real Boys: Rescuing Our Sons from the Myths of Boyhood
2652,2746,The Boy of Steel: A Baseball Dream Come True
2653,2747,"The Wonder of Boys: What Parents, Mentors and Educators Can Do to Shape Boys Into Exceptional Men"
2654,2748,Microserfs
2655,2749,Microserfs
2656,2750,Microserfs
2657,2751,Microserfs
2658,2752,Microserfs
2659,2753,The Language of New Media
2660,2754,The Language of News Media
2661,2755,El lenguaje de los nuevos medios de comunicación: La imagen en la era digital
2662,2756,New Media Language
2663,2757,New Technology in Language Learning: Proceedings of the 1989 Man and the Media Symposium
2664,2758,"Hypercapitalism: New Media, Language, and Social Perceptions of Value"
2665,2759,The New Media Challenge
2666,2760,The Language of New Media Design: Theory and Practice
2667,2761,The Denial of Death
2668,2762,Beyond Silence and Denial
2669,2763,The Denial of Death
2670,2764,The Denial of Death
2671,2765,Shakespeare and the Denial of Death
2672,2766,The Creative Myth and the Cosmic Hero: Text and Context in Ernest Becker's the Denial of Death
2673,2767,A People's History of the United States
2674,2768,A People's History of the United States
2675,2769,A History of the United States and Its People
2676,2770,A People's History of the United States: The Civil War to the Present
2677,2771,A People's History of the United States: A Lecture at Reed College
2678,2772,People's History of the United States: 1492 to Present
2679,2773,A People and a Nation: A History of the United States
2680,2775,"A People and a Nation: A History of the United States, Dolphin Edition - Complete"
2681,2776,Meggs' History of Graphic Design
2682,2777,Graphic Design: A History
2683,2778,Graphic Design: A Concise History (World of Art)
2684,2779,History of Graphic Design--Instructor's Manual
2685,2780,Graphic Design in America: A Visual Language History
2686,2781,Immigrant Acts: On Asian American Cultural Politics
2687,2782,"Implementation of Title III of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996: Hearing Before the Subcommittee on Immigration and Claims of the Committee on the Judiciary, House of Representatives, One Hundred Fifth Congress, F..."
2688,2784,Ways of Seeing
2689,2785,The Old Way of Seeing: How Architecture Lost Its Magic - And How to Get It Back
2690,2786,A Black Way of Seeing: From Liberty to Freedom
2691,2787,An Artist's Way Of Seeing
2692,2788,Theatre: A Way of Seeing (with InfoTrac)
2693,2789,"Theatre, a Way of Seeing: A Way of Seeing"
2694,2790,A Way of Seeing (REV.) - Pa
2695,2791,The Ethnographer's Eye: Ways of Seeing in Anthropology
2696,2792,Ethnography: A Way of Seeing
2697,2793,Another Way Of Seeing
2698,2794,The Crying of Lot 49
2699,2795,Freakonomics: O Lado Oculto E Inesperado De Tudo Que Nos Afeta
2700,2796,David Carson: Fotografiks: An Equilibrium Between Photography and Design Through Graphic Expression That Evolves from Content
2701,2797,Type and Image: The Language of Graphic Design
2702,2798,Designed to Sell: Turn-Of-The-Century American Posters in the Virginia Museum of Fine Arts
2703,2799,Typographic Design: Form and Communication
2704,2800,The Mechanical Bride: Folklore of Industrial Man
2705,2801,Invisible Relations: Representations of Female Intimacy in the Age of Enlightenment
2706,2802,E=mc²: A Biography of the World's Most Famous Equation
2707,2803,Electric Universe: How Electricity Switched on the Modern World
2708,2804,Passionate Minds
2709,2805,Electric Universe: The Shocking True Story of Electricity
2710,2806,The Secret House: The Extraordinary Science of an Ordinary Day
2711,2807,E=mc² :  A Biography of the World's Most Famous Equation
2712,2808,The Secret Family: Twenty-Four Hours Inside the Mysterious World of Our Minds and Bodies
2713,2809,The Secret Garden: Dawn to Dusk in the Astonishing Hidden World of the Garden
2714,2810,"Christian Mythmakers: C.S. Lewis, Madeleine L'Engle, J.R.R. Tolkien, George MacDonald, G.K. Chesterton, Charles Williams, Dante Alighieri, John Bunyan, Walter Wangerin, Robert Siegel, and Hannah Hurnard"
2715,2811,"A House Like a Lotus (O'Keefe Family, #3)"
2716,2812,Madeleine L'Engle Herself: Reflections on a Writing Life
2717,2813,"The Time Quartet (A Wrinkle in Time, A Wind in the Door, A Swiftly Tilting Planet, Many Waters)"
2718,2814,The Rock That Is Higher: Story as Truth
2719,2815,The Glorious Impossible [Illustrated with Frescoes from the Scrovegni Chapel by Giotto]
2720,2816,A Severed Wasp
2721,2817,"A Full House: An Austin Family Christmas (Austin Family, #5.6)"
2722,2818,A Prayerbook for Spiritual Friends
2723,2819,A Circle of Quiet (Crosswicks Journals #1)
2724,2820,The Birth of Tragedy and Other Writings
2725,2821,The Birth of Tragedy/The Genealogy of Morals
2726,2822,The Birth of Tragedy
2727,2823,The Birth of Tragedy
2728,2824,The Birth of Tragedy: A Commentary
2729,2825,The Invention of Dionysus
2730,2826,Birth Of A Tragedy: Kashmir 1947
2731,2827,The Birth of Tragedy/On the Genealogy of Morals
2732,2828,The Tale Of The Hero Who Was Exposed At Birth In Euripidean Tragedy: A Study Of Motifs
2733,2829,"Birth Marks: The Tragedy of Primogeniture in Pierre Corneille, Thomas Corneille, and Jean Racine"
2734,2830,The Life and Death of Carthage; A Survey of Punic History and Culture from Its Birth to the Final Tragedy
2735,2831,Carthage: A Survey Of Punic History And Culture From Its Birth To The Final Tragedy
2736,2832,The Birth of American Tragedy
2737,2833,The Life and Death of Carthage; A Survey of Punic History and Culture from Its Birth to the Final Tragedy
2738,2834,The Tragedy of Pudd'nhead Wilson/Those Extraordinary Twins
2739,2835,The Tragedy of Pudd'nhead Wilson
2740,2836,Bridge to Terabithia
2741,2837,A Literature Unit for Bridge to Terabithia by Katherine Paterson
2742,2838,Bridge to Terabithia Study Guide
2743,2839,Bridge to Terabithia
2744,2840,Scholastic Bookfiles: Bridge To Terabithia By Katherine Paterson
2745,2841,Bridge to Terabithia: The Official Movie Companion
2746,2842,Bridge to Terabithia
